Address,Name,Mangled,Pass,Score,Evidence,Source,Date
0x002694d0,CZAnimNameIndexTable_Load,Load__20CZAnimNameIndexTableFRQ23zar4CZAR,carried:string-set&callgraph,0.80,match.json exact from 0x00268960; string-set: strings=2;order=between;callees=none | callgraph: callgraph round 3; key=callee+pair; |K|=2+3; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x00269630,CZAnimNameIndexTable_AddName,AddName__20CZAnimNameIndexTableFP9CZAnimSetPCc,carried:offset-multiset&callgraph,0.75,"match.json exact from 0x00268a60; offset-multiset: offset multiset unique both sides, 20 accesses, ratio 0.99 | callgraph: callgraph round 3; key=pair; |K|=3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x002697d0,CZAnimNameTable_Load,Load__15CZAnimNameTableFRQ23zar4CZAR,carried:string-set&callgraph,0.80,match.json exact from 0x00268c00; string-set: strings=2;order=between;callees=overlap | callgraph: callgraph round 2; key=callee+pair; |K|=6+6; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x00269ff0,CZAnimMain_GetNodeSearchScope,GetNodeSearchScope__10CZAnimMainFPCcPi,carried:string-set&offset-multiset,0.80,"match.json exact from 0x00269420; string-set: strings=5;order=between;callees=overlap | offset-multiset: offset multiset unique both sides, 5 accesses, ratio 0.87 + callees",demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x0026ac10,CZAnimMain_SeqSetState,SeqSetState__10CZAnimMainFi,carried:prefix+offsets,0.80,"match.json exact from 0x0026a040; prefix+offsets: prologue unique both sides + offset multiset unique both sides, 10 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x0026b4b0,CZAnimMain_AddCmd,AddCmd__10CZAnimMainFPCcPFP5_zrdr_P14_zanim_cmd_hdrPFP14_zanim_cmd_hdr_vPFP14_zanim_cmd_hdrPf_bPFP14_zanim_cmd_hdr_v,carried:callgraph,0.80,match.json exact from 0x0026a8e0; callgraph: callgraph round 1; key=caller+pair; |K|=3+4; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0026b7f0,CZAnimMain_GetCmdSet,GetCmdSet__10CZAnimMainFPcb,carried:string-set&callgraph,0.80,match.json exact from 0x0026ac20; string-set: strings=1;order=between;callees=overlap | callgraph: callgraph round 1; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0026c680,CZAnimSet_LoadSIScript,LoadSIScript__9CZAnimSetFRQ23zar4CZAR,carried:string-set&callgraph,0.80,match.json exact from 0x0026bab0; string-set: strings=4;order=between;callees=none | callgraph: callgraph round 2; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x0026c820,CZAnimSet_Load,Load__9CZAnimSetFRQ23zar4CZAR,carried:string-set&callgraph,0.80,match.json relinked-body from 0x0026bc50; string-set: strings=2;order=between;callees=none | callgraph: callgraph round 3; key=callee+pair; |K|=6+8; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x0026e780,CZAnim_ExecuteSpecialSequence,ExecuteSpecialSequence__6CZAnimFi,carried:callgraph,0.80,match.json relinked-body from 0x0026d870; callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0026fd80,CZAnim_CreateInstanceNode,CreateInstanceNode__6CZAnimFv,carried:string-set&callgraph,0.80,match.json exact from 0x0026ee70; string-set: strings=1;order=between;callees=overlap | callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00271130,CZAnim_Tick,Tick__6CZAnimFf,carried:callgraph,0.80,match.json relinked-body from 0x00270220; callgraph: callgraph round 1; key=callee+pair; |K|=2+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002728c0,CZAnimArgList_dtor,__dt__13CZAnimArgListFv,carried:vtable-slot,0.75,match.json exact from 0x002719b0; vtable-slot: vtable CZAnimArgList slot 0; fixed points start..end; ratio=0.88,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002729f0,CZAnimArg_dtor,__dt__9CZAnimArgFv,carried:vtable-slot,0.75,match.json seed+delta from 0x00271ae0; vtable-slot: vtable CZAnimArg slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00273770,CZAnimArgPnt3D_Copy,Copy__14CZAnimArgPnt3DFv,carried:exact,1.00,"match.json exact from 0x00272860; exact: fingerprint exact, 112 B",demo_symbol_renames.csv; research/44,2026-09-24
0x002737e0,CZAnimArgPnt3D_ctor,__ct__14CZAnimArgPnt3DFQ29CZAnimArg4TYPEPC6CPnt3D,carried:exact,1.00,"match.json exact from 0x002728d0; exact: fingerprint exact, 68 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00273830,CZAnimArgCmd_Copy,Copy__12CZAnimArgCmdFv,carried:vtable-slot,0.75,match.json seed+delta from 0x00272920; vtable-slot: vtable CZAnimArgCmd slot 1; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002738a0,CZAnimArgValve_Copy,Copy__14CZAnimArgValveFv,carried:vtable-slot,0.75,match.json seed+delta from 0x00272990; vtable-slot: vtable CZAnimArgValve slot 1; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00273910,CZAnimArgNode_Copy,Copy__13CZAnimArgNodeFv,carried:vtable-slot,0.75,match.json seed+delta from 0x00272a00; vtable-slot: vtable CZAnimArgNode slot 1; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002739a0,CZAnimArgCharP_dtor,__dt__14CZAnimArgCharPFv,carried:vtable-slot,0.75,match.json exact from 0x00272a90; vtable-slot: vtable CZAnimArgCharP slot 0; fixed points start..end; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00273a30,CZAnimArgCharP_Copy,Copy__14CZAnimArgCharPFv,carried:vtable-slot,0.75,match.json exact from 0x00272b20; vtable-slot: vtable CZAnimArgCharP slot 1; fixed points start..end; ratio=0.89,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00275280,CZAnimArgPnt3D_dtor,__dt__14CZAnimArgPnt3DFv,carried:vtable-slot,0.75,match.json seed+delta from 0x00274370; vtable-slot: vtable CZAnimArgPnt3D slot 0; fixed points start..1:1; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002752e0,CZAnimArgCmd_dtor,__dt__12CZAnimArgCmdFv,carried:vtable-slot,0.75,match.json seed+delta from 0x002743d0; vtable-slot: vtable CZAnimArgCmd slot 0; fixed points start..end; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00275340,CZAnimArgValve_dtor,__dt__14CZAnimArgValveFv,carried:vtable-slot,0.75,match.json seed+delta from 0x00274430; vtable-slot: vtable CZAnimArgValve slot 0; fixed points start..end; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002753a0,CZAnimArgNode_dtor,__dt__13CZAnimArgNodeFv,carried:vtable-slot,0.75,match.json seed+delta from 0x00274490; vtable-slot: vtable CZAnimArgNode slot 0; fixed points start..end; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00275b10,UIUpdateServerInfo,UIUpdateServerInfo,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00274c00; ui-binding-derived: derived from the command string UpdateServerInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00275c70,UILobbyDisconnect,UILobbyDisconnect,carried:ui-binding-derived,0.80,match.json exact from 0x00274d60; ui-binding-derived: derived from the command string LobbyDisconnect; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00275cc0,UICompareValues,UICompareValues,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00274db0; ui-binding-derived: derived from the command string CompareValues; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00276040,UIUpdateAcctInfo,UIUpdateAcctInfo,carried:ui-binding-derived,0.80,match.json exact from 0x00275130; ui-binding-derived: derived from the command string UpdateAcctInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00276260,UIGetMUISPersonaInfo,UIGetMUISPersonaInfo,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00275350; ui-binding-derived: derived from the command string GetMUISPersonaInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277120,UIDeleteMUISPersona,UIDeleteMUISPersona,carried:ui-binding-derived,0.80,match.json relinked-body from 0x002761a0; ui-binding-derived: derived from the command string DeleteMUISPersona; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277500,UIMUISPersonaExists,UIMUISPersonaExists,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00276580; ui-binding-derived: derived from the command string MUISPersonaExists; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277630,UIVerifyPatchLevel,UIVerifyPatchLevel,carried:ui-binding-derived,0.80,match.json relinked-body from 0x002766b0; ui-binding-derived: derived from the command string VerifyPatchLevel; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277700,UILobbyConnect,UILobbyConnect,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00276780; ui-binding-derived: derived from the command string LobbyConnect; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277be0,UIMediusInit,UIMediusInit,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00276c60; ui-binding-derived: derived from the command string MediusInit; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277c60,UIDMEInit,UIDMEInit,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00276ce0; ui-binding-derived: derived from the command string DMEInit; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277d40,UIInitNetwork,UIInitNetwork__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00276dc0; ui-binding: binding table row: command InitNetwork -> demo UIInitNetwork__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002780d0,UIIsControllerConnected,UIIsControllerConnected,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00277150; ui-binding-derived: derived from the command string IsControllerConnected; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002781a0,UISuspendMenuInput,UISuspendMenuInput,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00277220; ui-binding-derived: derived from the command string SuspendMenuInput; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00278240,UICheckTeamStatus,UICheckTeamStatus,carried:ui-binding-derived,0.80,match.json relinked-body from 0x002772c0; ui-binding-derived: derived from the command string CheckTeamStatus; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00278280,UISysLoadIRX,UISysLoadIRX__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277300; ui-binding: binding table row: command SysLoadIRX -> demo UISysLoadIRX__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278310,UISysPostInit,UISysPostInit__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277390; ui-binding: binding table row: command SysPostInit -> demo UISysPostInit__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278380,UIPasswordSecurity,UIPasswordSecurity__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json hash+callees from 0x00277400; ui-binding: binding table row: command PasswordSecurity -> demo UIPasswordSecurity__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002783a0,UIIsSwitchTeamsOK,UIIsSwitchTeamsOK,carried:ui-binding-derived,0.80,match.json seed+delta from 0x00277420; ui-binding-derived: derived from the command string IsSwitchTeamsOK; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002783b0,UITransferLeadership,UITransferLeadership__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277430; ui-binding: binding table row: command TransferLeadership -> demo UITransferLeadership__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278560,UINotOnCorrectClanTeam,UINotOnCorrectClanTeam__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json exact from 0x002775e0; ui-binding: binding table row: command NotOnCorrectClanTeam -> demo UINotOnCorrectClanTeam__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278590,UIUpdateClanStats,UIUpdateClanStats__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277610; ui-binding: binding table row: command UpdateClanStats -> demo UIUpdateClanStats__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002785c0,UISetPlayerDescription,UISetPlayerDescription__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json exact from 0x00277640; ui-binding: binding table row: command SetPlayerDescription -> demo UISetPlayerDescription__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278630,UIForceMediusStatusReport,UIForceMediusStatusReport__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x002776b0; ui-binding: binding table row: command ForceMediusStatusReport -> demo UIForceMediusStatusReport__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278660,UINetCensorText,UINetCensorText__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x002776e0; ui-binding: binding table row: command NetCensorText -> demo UINetCensorText__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278770,UIRebootIOP,UIRebootIOP__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x002777f0; ui-binding: binding table row: command RebootIOP -> demo UIRebootIOP__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278890,UIFadeAllSounds,UIFadeAllSounds,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00277910; ui-binding-derived: derived from the command string FadeAllSounds; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002788b0,UIStopAllSounds,UIStopAllSounds__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277930; ui-binding: binding table row: command StopAllSounds -> demo UIStopAllSounds__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002788f0,UINetGetInterfaceList,UINetGetInterfaceList__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277970; ui-binding: binding table row: command NetGetInterfaceList -> demo UINetGetInterfaceList__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278a30,UINetCnfSelectCombo,UINetCnfSelectCombo__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277ab0; ui-binding: binding table row: command NetCnfSelectCombo -> demo UINetCnfSelectCombo__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278b70,UINetCnfCurrCombo,UINetCnfCurrCombo__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277bf0; ui-binding: binding table row: command NetCnfCurrCombo -> demo UINetCnfCurrCombo__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278cd0,UINetCnfClose,UINetCnfClose__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json exact from 0x00277d50; ui-binding: binding table row: command NetCnfClose -> demo UINetCnfClose__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278d50,UINetCnfOpen,UINetCnfOpen__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00277dd0; ui-binding: binding table row: command NetCnfOpen -> demo UINetCnfOpen__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278fa0,UINetCnfUninit,UINetCnfUninit__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00278020; ui-binding: binding table row: command NetCnfUninit -> demo UINetCnfUninit__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278fc0,UINetCnfInit,UINetCnfInit__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00278040; ui-binding: binding table row: command NetCnfInit -> demo UINetCnfInit__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278fe0,UIAbortLoad,UIAbortLoad__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00278060; ui-binding: binding table row: command AbortLoad -> demo UIAbortLoad__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00279020,UIClearUIVar,UIClearUIVar,carried:ui-binding-derived,0.80,match.json relinked-body from 0x002780a0; ui-binding-derived: derived from the command string ClearUIVar; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00279340,UIPruneUIVarSpaces,UIPruneUIVarSpaces,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00278370; ui-binding-derived: derived from the command string PruneUIVarSpaces; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002794a0,UIGetLadderInfo,UIGetLadderInfo__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json exact from 0x002784d0; ui-binding: binding table row: command GetLadderInfo -> demo UIGetLadderInfo__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00279ce0,UIQuitClan,UIQuitClan__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00278d00; ui-binding: binding table row: command QuitClan -> demo UIQuitClan__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00279d10,UIBanSelfFromGame,UIBanSelfFromGame__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00278d30; ui-binding: binding table row: command BanSelfFromGame -> demo UIBanSelfFromGame__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00279d40,UISetDefaultMenuScreen,UISetDefaultMenuScreen__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00278d60; ui-binding: binding table row: command SetDefaultMenuScreen -> demo UISetDefaultMenuScreen__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00279dd0,UIGameStatePopCommand,UIGameStatePopCommand__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x00278df0; ui-binding: binding table row: command GameStatePopCommand -> demo UIGameStatePopCommand__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x0027a1d0,UIRemoveNonSuppressionMaps,UIRemoveNonSuppressionMaps,carried:ui-binding-derived,0.80,match.json relinked-body from 0x002791e0; ui-binding-derived: derived from the command string RemoveNonSuppressionMaps; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027a3f0,UISelectLocale,UISelectLocale,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00279400; ui-binding-derived: derived from the command string SelectLocale; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027a860,UIGetUsagePolicy,UIGetUsagePolicy,carried:ui-binding-derived,0.80,match.json hash+callees from 0x002797c0; ui-binding-derived: derived from the command string GetUsagePolicy; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027a890,UISendClanMessage,UISendClanMessage__FP13C2DAnimCmdHdrPf,carried:ui-binding&string-set-loose,0.90,match.json relinked-body from 0x002797f0; ui-binding: binding table row: command SendClanMessage -> demo UISendClanMessage__FP13C2DAnimCmdHdrPf | string-set-loose: strings=1;order=outside;callees=one side,demo_symbol_renames_ui.csv; research/55 | demo_symbol_renames_strings_loose.csv; research/53,2026-09-24
0x0027a980,UIRemoveFromIgnore,UIRemoveFromIgnore,carried:ui-binding-derived,0.80,match.json relinked-body from 0x002798e0; ui-binding-derived: derived from the command string RemoveFromIgnore; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027aa20,UIRemoveFriend,UIRemoveFriend,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00279980; ui-binding-derived: derived from the command string RemoveFriend; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027aac0,UIGetClanMemberInfo,UIGetClanMemberInfo,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00279a20; ui-binding-derived: derived from the command string GetClanMemberInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027ab50,UIGetFriendInfo,UIGetFriendInfo,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00279ab0; ui-binding-derived: derived from the command string GetFriendInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027abf0,UIGetPlayerInfo,UIGetPlayerInfo,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00279b50; ui-binding-derived: derived from the command string GetPlayerInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027adf0,UIGetGameInfo,UIGetGameInfo,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00279d50; ui-binding-derived: derived from the command string GetGameInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027aff0,UIAddToIgnore,UIAddToIgnore,carried:ui-binding-derived,0.80,match.json relinked-body from 0x00279f50; ui-binding-derived: derived from the command string AddToIgnore; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b110,UIAddFriend,UIAddFriend,carried:ui-binding-derived,0.80,match.json relinked-body from 0x0027a050; ui-binding-derived: derived from the command string AddFriend; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b170,UIGetLeaderMessages,UIGetLeaderMessages,carried:ui-binding-derived,0.80,match.json hash+callees from 0x0027a0b0; ui-binding-derived: derived from the command string GetLeaderMessages; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b1a0,UIModifyClanMessage,UIModifyClanMessage,carried:ui-binding-derived,0.80,match.json relinked-body from 0x0027a0e0; ui-binding-derived: derived from the command string ModifyClanMessage; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b280,UIDeleteClanMessage,UIDeleteClanMessage,carried:ui-binding-derived,0.80,match.json relinked-body from 0x0027a1c0; ui-binding-derived: derived from the command string DeleteClanMessage; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b310,UIGetClanRanking,UIGetClanRanking,carried:ui-binding-derived,0.80,match.json exact from 0x0027a250; ui-binding-derived: derived from the command string GetClanRanking; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b340,UIGetIgnoreList,UIGetIgnoreList,carried:ui-binding-derived,0.80,match.json hash+callees from 0x0027a280; ui-binding-derived: derived from the command string GetIgnoreList; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b370,UIGetFriendInvitations,UIGetFriendInvitations,carried:ui-binding-derived,0.80,match.json hash+callees from 0x0027a2b0; ui-binding-derived: derived from the command string GetFriendInvitations; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b3a0,UIGetFriendsList,UIGetFriendsList,carried:ui-binding-derived,0.80,match.json hash+callees from 0x0027a2e0; ui-binding-derived: derived from the command string GetFriendsList; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b3d0,UIRevokeInvite,UIRevokeInvite__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x0027a310; ui-binding: binding table row: command RevokeInvite -> demo UIRevokeInvite__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x0027b450,UIGetClanRoster,UIGetClanRoster__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x0027a390; ui-binding: binding table row: command GetClanRoster -> demo UIGetClanRoster__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x0027b480,UICheckClanInvites,UICheckClanInvites__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json hash+callees from 0x0027a3c0; ui-binding: binding table row: command CheckMyInvites -> demo UICheckClanInvites__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x0027b4b0,UIGetInvitedPlayers,UIGetInvitedPlayers__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json hash+callees from 0x0027a3f0; ui-binding: binding table row: command GetInvitedPlayers -> demo UIGetInvitedPlayers__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x0027b4e0,UIBackgroundMPEG,UIBackgroundMPEG,carried:ui-binding-derived,0.80,match.json relinked-body from 0x0027a420; ui-binding-derived: derived from the command string BackgroundMPEG; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b5d0,UIAutoAim,UIAutoAim,carried:ui-binding-derived,0.80,match.json relinked-body from 0x0027a510; ui-binding-derived: derived from the command string AutoAim; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x0027b6a0,UIVagStreaming,UIVagStreaming__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x0027a5e0; ui-binding: binding table row: command VagStreaming -> demo UIVagStreaming__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x0027b780,UIInvitePlayerToClanWithArg,UIInvitePlayerToClanWithArg__FP13C2DAnimCmdHdrPf,carried:ui-binding,0.90,match.json relinked-body from 0x0027a6c0; ui-binding: binding table row: command InvitePlayerToClanWithArg -> demo UIInvitePlayerToClanWithArg__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x0027b800,UIInvitePlayerToClan,UIInvitePlayerToClan__FP13C2DAnimCmdHdrPf,carried:string-set&ui-binding,0.90,match.json relinked-body from 0x0027a740; string-set: strings=1;order=between;callees=one side | ui-binding: binding table row: command InvitePlayerToClan -> demo UIInvitePlayerToClan__FP13C2DAnimCmdHdrPf,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_ui.csv; research/55,2026-09-24
